Iteration,Best Fitness,AVG Fitness,Worst Fitness,Prey Conflicts,Prey Total Color,Worst Conflicts,Worst Total Color
148,154.100000,141.457500,128.100000,21,6,61,6
149,154.100000,141.051500,130.050000,21,6,58,6
150,154.100000,140.801500,129.100000,21,6,60,5
151,154.100000,141.106500,130.050000,21,6,58,6
152,154.100000,139.268000,124.200000,21,6,67,6
153,154.100000,140.863000,131.350000,21,6,56,6
154,154.100000,139.918000,125.850000,21,6,65,5
155,154.100000,140.512000,130.700000,21,6,57,6
156,154.100000,140.886000,122.900000,21,6,69,6
157,154.100000,140.359500,128.750000,21,6,60,6
158,150.850000,139.440000,128.750000,26,6,60,6
159,150.850000,142.075000,132.000000,26,6,55,6
160,156.700000,140.164500,126.800000,17,6,63,6
161,156.700000,140.788000,128.100000,17,6,61,6
162,156.700000,140.408000,122.900000,17,6,69,6
163,156.700000,141.188000,129.400000,17,6,59,6
164,156.700000,140.245500,130.700000,17,6,57,6
165,152.800000,140.538000,130.050000,23,6,58,6
166,152.800000,142.059000,132.000000,23,6,55,6
167,152.800000,140.905000,130.050000,23,6,58,6
168,152.800000,140.850000,127.450000,23,6,62,6
169,152.800000,141.269000,128.100000,23,6,61,6
170,152.150000,139.368000,128.100000,24,6,61,6
171,152.150000,140.954000,132.000000,24,6,55,6
172,152.150000,141.152500,128.100000,24,6,61,6
173,152.150000,140.818000,125.850000,24,6,65,5
174,152.150000,142.491000,132.650000,24,6,54,6
175,152.150000,140.794500,132.000000,24,6,55,6
176,152.150000,141.308000,132.650000,24,6,54,6
177,153.450000,141.383000,132.650000,22,6,54,6
178,153.450000,140.950500,124.850000,22,6,66,6
179,152.150000,139.761000,124.850000,24,6,66,6
180,152.150000,140.590000,132.000000,24,6,55,6
181,152.150000,140.586500,128.100000,24,6,61,6
182,152.150000,140.096000,127.800000,24,6,62,5
183,152.150000,140.268000,124.850000,24,6,66,6
184,154.100000,142.309500,130.700000,21,6,57,6
185,154.100000,140.863500,131.350000,21,6,56,6
186,154.100000,141.071500,131.050000,21,6,57,5
187,154.100000,141.370000,132.000000,21,6,55,6
188,154.100000,142.081500,133.300000,21,6,53,6
189,154.100000,141.457500,133.300000,21,6,53,6
190,154.100000,140.710500,130.700000,21,6,57,6
191,154.100000,140.905500,130.050000,21,6,58,6
192,154.100000,140.954000,131.050000,21,6,57,5
193,154.100000,141.483500,132.000000,21,6,55,6
194,154.100000,142.088000,134.600000,21,6,51,6
195,154.100000,140.590500,130.700000,21,6,57,6
196,154.100000,141.223500,132.000000,21,6,55,6
197,154.100000,141.097500,130.050000,21,6,58,6
198,154.100000,140.872500,130.050000,21,6,58,6
199,154.100000,140.512500,126.150000,21,6,64,6
200,152.150000,138.786500,124.850000,24,6,66,6
201,152.150000,141.548500,128.750000,24,6,60,6
202,152.150000,139.768000,128.450000,24,6,61,5
203,152.150000,140.619500,130.050000,24,6,58,6
204,152.150000,140.248500,129.400000,24,6,59,6
205,152.150000,140.512000,132.650000,24,6,54,6
206,152.150000,140.544500,130.400000,24,6,58,5
207,152.150000,141.210500,132.000000,24,6,55,6
208,152.150000,140.869500,126.800000,24,6,63,6
209,152.150000,139.374500,127.450000,24,6,62,6
210,152.150000,140.499000,128.100000,24,6,61,6
211,152.150000,141.116500,130.050000,24,6,58,6
212,152.150000,140.031000,125.850000,24,6,65,5
213,152.150000,140.102500,129.400000,24,6,59,6
214,152.150000,139.781000,126.500000,24,6,64,5
215,152.150000,141.522500,130.050000,24,6,58,6
216,152.150000,139.774500,129.400000,24,6,59,6
217,152.150000,140.759000,130.050000,24,6,58,6
218,152.150000,140.252000,128.750000,24,6,60,6
219,152.150000,142.189000,126.150000,24,6,64,6
220,152.150000,140.635500,124.850000,24,6,66,6
221,152.150000,140.785500,129.400000,24,6,59,6
222,152.150000,139.771500,130.050000,24,6,58,6
223,152.150000,140.668000,132.650000,24,6,54,6
224,152.150000,140.798500,132.000000,24,6,55,6
225,152.150000,139.975500,128.750000,24,6,60,6
226,152.150000,142.023000,131.350000,24,6,56,6
227,152.150000,140.235500,126.150000,24,6,64,6
228,152.150000,141.594500,128.100000,24,6,61,6
229,152.150000,140.590000,124.200000,24,6,67,6
230,152.150000,140.343500,130.700000,24,6,57,6
231,152.800000,139.898000,129.400000,23,6,59,6
232,154.100000,141.493500,132.650000,21,6,54,6
233,154.100000,141.074500,130.050000,21,6,58,6
234,154.100000,140.726500,130.700000,21,6,57,6
235,154.100000,141.559000,130.050000,21,6,58,6
236,154.100000,140.148000,128.750000,21,6,60,6
237,154.100000,141.702000,132.000000,21,6,55,6
238,154.100000,140.531500,123.550000,21,6,68,6
239,154.100000,140.499000,130.700000,21,6,57,6
240,154.100000,140.632000,132.000000,21,6,55,6
241,154.100000,139.992000,128.750000,21,6,60,6
242,152.800000,138.933000,125.500000,23,6,65,6
243,152.800000,140.560500,125.500000,23,6,65,6
244,152.800000,141.107000,128.750000,23,6,60,6
245,152.800000,140.648500,129.400000,23,6,59,6
246,152.800000,140.596500,130.700000,23,6,57,6
247,152.800000,141.074000,128.100000,23,6,61,6
248,152.800000,141.197500,131.350000,23,6,56,6
249,152.800000,140.824000,130.700000,23,6,57,6
250,152.800000,142.290000,130.700000,23,6,57,6
251,152.800000,140.366500,127.450000,23,6,62,6
252,152.800000,142.101500,130.700000,23,6,57,6
253,152.800000,140.596500,119.650000,23,6,74,6
254,154.100000,140.047000,119.650000,21,6,74,6
255,154.100000,141.220500,132.650000,21,6,54,6
256,152.800000,139.264000,126.150000,23,6,64,6
257,152.800000,141.737500,126.800000,23,6,63,6
258,151.500000,139.553000,126.800000,25,6,63,6
259,151.500000,139.895000,128.750000,25,6,60,6
260,151.500000,139.247500,128.750000,25,6,60,6
261,152.800000,140.804500,128.100000,23,6,61,6
262,152.800000,140.811000,126.150000,23,6,64,6
263,151.500000,139.413500,126.150000,25,6,64,6
264,151.500000,141.074000,127.450000,25,6,62,6
265,151.500000,139.748000,122.900000,25,6,69,6
266,151.500000,141.191000,128.100000,25,6,61,6
267,151.500000,141.133000,130.700000,25,6,57,6
268,151.500000,139.716000,127.450000,25,6,62,6
269,151.500000,139.674000,124.200000,25,6,67,6
270,151.500000,139.543500,130.050000,25,6,58,6
271,151.500000,139.865500,130.050000,25,6,58,6
272,151.500000,140.340500,130.700000,25,6,57,6
273,151.500000,141.113000,133.300000,25,6,53,6
274,154.750000,141.477000,130.700000,20,6,57,6
275,154.750000,141.529500,132.650000,20,6,54,6
276,154.750000,141.253000,129.750000,20,6,59,5
277,154.750000,141.275500,125.500000,20,6,65,6
278,154.750000,140.746000,130.050000,20,6,58,6
279,154.750000,141.409000,126.800000,20,6,63,6
280,154.750000,141.136500,130.050000,20,6,58,6
281,154.750000,140.993000,127.450000,20,6,62,6
282,152.150000,140.401500,127.450000,24,6,62,6
283,152.150000,138.952500,126.150000,24,6,64,6
284,152.150000,141.113500,129.400000,24,6,59,6
285,152.150000,140.668000,127.450000,24,6,62,6
286,152.150000,142.270000,132.000000,24,6,55,6
287,152.150000,140.577500,128.750000,24,6,60,6
288,152.150000,140.603500,128.100000,24,6,61,6
289,152.150000,141.412000,129.400000,24,6,59,6
290,152.150000,141.626500,128.750000,24,6,60,6
291,152.150000,142.081500,131.350000,24,6,56,6
292,152.150000,140.886000,127.450000,24,6,62,6
293,152.800000,141.535500,126.800000,23,6,63,6
294,152.800000,139.267500,127.800000,23,6,62,5
295,152.800000,140.545000,130.700000,23,6,57,6
296,152.800000,139.784000,130.700000,23,6,57,6
297,152.800000,138.891500,128.750000,23,6,60,6
298,152.800000,139.758500,130.700000,23,6,57,6
299,152.150000,138.883500,127.450000,24,6,62,6
300,152.150000,141.162000,129.400000,24,6,59,6
301,152.800000,140.765500,132.650000,23,6,54,6
302,152.800000,140.041500,127.450000,23,6,62,6
303,152.800000,141.207500,130.700000,23,6,57,6
304,152.800000,141.500000,130.050000,23,6,58,6
305,152.150000,140.629000,128.750000,24,6,60,6
306,152.150000,140.772000,127.450000,24,6,62,6
307,152.800000,140.726500,132.000000,23,6,55,6
308,152.800000,141.467500,123.550000,23,6,68,6
309,152.800000,140.106500,126.800000,23,6,63,6
310,152.800000,140.973500,130.050000,23,6,58,6
311,152.800000,141.064500,128.100000,23,6,61,6
312,152.800000,140.668000,127.450000,23,6,62,6
313,152.800000,142.355000,130.700000,23,6,57,6
314,152.800000,139.271000,122.900000,23,6,69,6
315,153.450000,138.916500,121.300000,22,6,72,5
316,153.450000,140.703500,126.150000,22,6,64,6
317,153.450000,141.392500,131.350000,22,6,56,6
318,152.150000,140.053500,127.450000,24,6,62,6
319,152.150000,142.374500,131.700000,24,6,56,5
320,152.150000,138.965500,126.150000,24,6,64,6
321,152.150000,140.372500,126.800000,24,6,63,6
322,152.150000,141.497000,131.700000,24,6,56,5
323,152.150000,139.800000,126.800000,24,6,63,6
324,152.150000,140.580000,128.100000,24,6,61,6
325,151.500000,139.264500,128.100000,25,6,61,6
326,152.150000,142.380500,130.700000,24,6,57,6
327,152.150000,141.529000,129.400000,24,6,59,6
328,152.150000,139.709500,130.700000,24,6,57,6
329,152.150000,141.825000,130.050000,24,6,58,6
330,152.150000,140.612500,129.400000,24,6,59,6
331,152.150000,141.110000,130.050000,24,6,58,6
332,152.800000,140.067000,130.050000,23,6,58,6
333,152.800000,140.827000,126.150000,23,6,64,6
334,152.800000,140.957500,127.450000,23,6,62,6
335,154.100000,142.179500,133.300000,21,6,53,6
336,154.100000,140.792000,131.350000,21,6,56,6
337,154.100000,141.347000,134.600000,21,6,51,6
338,152.800000,140.395000,130.700000,23,6,57,6
339,152.800000,140.570500,125.500000,23,6,65,6
340,152.800000,141.366500,128.750000,23,6,60,6
341,152.800000,140.918000,128.750000,23,6,60,6
342,153.450000,142.166000,133.300000,22,6,53,6
343,153.450000,140.499000,128.100000,22,6,61,6
344,153.450000,140.694000,129.400000,22,6,59,6
345,153.450000,142.374000,126.800000,22,6,63,6
346,153.450000,141.669000,131.350000,22,6,56,6
347,153.450000,140.814500,128.750000,22,6,60,6
348,153.450000,142.088000,130.050000,22,6,58,6
349,153.450000,141.519500,131.350000,22,6,56,6
350,153.450000,140.424500,131.350000,22,6,56,6
351,153.450000,140.239000,129.400000,22,6,59,6
352,153.450000,142.104500,132.650000,22,6,54,6
353,153.450000,139.784500,129.400000,22,6,59,6
354,153.450000,140.678000,130.050000,22,6,58,6
355,153.450000,139.387500,128.750000,22,6,60,6
356,153.450000,140.340000,130.050000,22,6,58,6
357,153.450000,140.340000,127.800000,22,6,62,5
358,153.450000,142.419500,132.650000,22,6,54,6
359,153.450000,140.944500,129.400000,22,6,59,6
360,153.450000,139.995500,124.850000,22,6,66,6
361,153.450000,140.285500,132.000000,22,6,55,6
362,153.450000,140.346500,132.650000,22,6,54,6
363,153.450000,140.561000,128.100000,22,6,61,6
364,153.450000,141.103500,120.650000,22,6,73,5
365,153.450000,139.150500,120.650000,22,6,73,5
366,153.450000,142.260500,129.400000,22,6,59,6
367,153.450000,141.110000,125.500000,22,6,65,6
368,153.450000,140.915000,129.400000,22,6,59,6
369,153.450000,141.444500,131.350000,22,6,56,6
370,152.800000,138.950000,124.200000,23,6,67,6
371,152.800000,142.432500,135.250000,23,6,50,6
372,154.100000,141.529000,124.850000,21,6,66,6
373,154.100000,140.824000,129.400000,21,6,59,6
374,154.100000,140.457000,130.700000,21,6,57,6
375,154.100000,140.691000,132.000000,21,6,55,6
376,154.100000,141.077500,130.700000,21,6,57,6
377,154.100000,140.274500,128.750000,21,6,60,6
378,154.100000,141.002500,131.350000,21,6,56,6
379,152.800000,140.788000,131.350000,23,6,56,6
380,152.800000,141.519500,133.300000,23,6,53,6
381,152.800000,141.539000,128.750000,23,6,60,6
382,152.800000,140.756000,130.700000,23,6,57,6
383,152.800000,140.729500,128.750000,23,6,60,6
384,152.800000,141.587500,126.800000,23,6,63,6
385,152.800000,140.320500,131.350000,23,6,56,6
386,152.800000,140.746000,130.700000,23,6,57,6
387,152.800000,141.301500,123.550000,23,6,68,6
388,155.400000,141.432000,127.150000,19,6,63,5
389,155.400000,140.161000,128.100000,19,6,61,6
390,155.400000,141.152000,129.400000,19,6,59,6
391,155.400000,140.483000,128.100000,19,6,61,6
392,155.400000,142.062000,126.150000,19,6,64,6
393,155.400000,140.658500,128.100000,19,6,61,6
394,155.400000,141.191000,125.500000,19,6,65,6
395,155.400000,140.794500,126.150000,19,6,64,6
396,155.400000,140.508500,131.350000,19,6,56,6
397,155.400000,140.768500,128.750000,19,6,60,6
398,155.400000,142.426000,129.400000,19,6,59,6
399,155.400000,140.639000,130.050000,19,6,58,6
400,155.400000,141.386500,132.000000,19,6,55,6
401,155.400000,140.424000,128.100000,19,6,61,6
402,152.800000,139.998500,126.150000,23,6,64,6
403,153.450000,142.215000,130.700000,22,6,57,6
404,153.450000,140.671000,129.400000,22,6,59,6
405,153.450000,140.811000,130.700000,22,6,57,6
406,152.800000,139.108000,130.050000,23,6,58,6
407,152.800000,141.103500,128.750000,23,6,60,6
408,152.800000,142.537000,131.350000,23,6,56,6
409,152.800000,141.838000,128.100000,23,6,61,6
410,152.800000,140.086500,127.450000,23,6,62,6
411,152.800000,140.762500,128.100000,23,6,61,6
412,152.800000,140.590000,125.500000,23,6,65,6
413,154.750000,142.306000,130.050000,20,6,58,6
414,154.750000,142.205500,128.100000,20,6,61,6
415,154.750000,140.486000,126.150000,20,6,64,6
416,154.750000,141.016000,128.100000,20,6,61,6
417,154.750000,140.723500,129.400000,20,6,59,6
418,154.750000,140.866000,126.150000,20,6,64,6
419,154.750000,140.573500,128.750000,20,6,60,6
420,154.750000,140.148500,122.900000,20,6,69,6
421,154.750000,140.882500,129.400000,20,6,59,6
422,154.750000,143.193000,133.950000,20,6,52,6
423,154.750000,140.229000,130.700000,20,6,57,6
424,154.750000,140.636000,132.650000,20,6,54,6
425,154.750000,141.006000,130.700000,20,6,57,6
426,154.750000,141.269000,131.350000,20,6,56,6
427,152.800000,139.358500,130.050000,23,6,58,6
428,152.800000,141.376500,128.100000,23,6,61,6
429,152.800000,141.559000,133.300000,23,6,53,6
430,152.800000,139.833000,126.150000,23,6,64,6
431,152.800000,140.460000,126.150000,23,6,64,6
432,152.800000,140.739500,125.500000,23,6,65,6
433,152.800000,139.975500,126.150000,23,6,64,6
434,153.450000,140.268500,127.450000,22,6,62,6
435,152.800000,140.131500,127.450000,23,6,62,6
436,152.800000,140.161000,130.050000,23,6,58,6
437,152.800000,141.067500,132.000000,23,6,55,6
438,152.800000,140.398500,130.050000,23,6,58,6
439,152.800000,139.745500,130.400000,23,6,58,5
440,152.800000,140.086500,130.050000,23,6,58,6
441,152.800000,139.553000,125.500000,23,6,65,6
442,152.800000,140.077000,128.750000,23,6,60,6
443,152.800000,140.145000,126.800000,23,6,63,6
444,152.800000,138.828500,122.250000,23,6,70,6
445,152.800000,140.599500,126.800000,23,6,63,6
446,152.800000,139.858500,130.050000,23,6,58,6
447,152.800000,140.180500,126.800000,23,6,63,6
448,153.450000,139.751500,125.850000,22,6,65,5
449,153.450000,142.029500,130.700000,22,6,57,6
450,153.450000,139.817000,125.850000,22,6,65,5
451,153.450000,140.986500,131.350000,22,6,56,6
452,153.450000,140.795000,131.350000,22,6,56,6
453,153.450000,140.190500,130.050000,22,6,58,6
454,153.450000,141.929500,131.350000,22,6,56,6
455,153.450000,141.032000,131.350000,22,6,56,6
456,153.450000,140.840500,128.100000,22,6,61,6
457,153.450000,139.891500,129.400000,22,6,59,6
458,153.450000,140.924500,130.700000,22,6,57,6
459,153.450000,139.754500,125.500000,22,6,65,6
460,153.450000,142.013500,130.050000,22,6,58,6
461,153.450000,140.606000,128.750000,22,6,60,6
462,153.450000,141.045000,126.500000,22,6,64,5
463,152.800000,139.295000,126.500000,23,6,64,5
464,152.800000,139.888500,133.300000,23,6,53,6
465,152.800000,140.567000,130.700000,23,6,57,6
466,152.800000,140.967000,131.350000,23,6,56,6
467,152.800000,140.508500,127.450000,23,6,62,6
468,152.800000,141.162500,130.050000,23,6,58,6
469,154.750000,140.697000,128.750000,20,6,60,6
470,154.750000,141.249500,130.050000,20,6,58,6
471,154.750000,140.518500,127.450000,20,6,62,6
472,154.750000,141.899500,130.700000,20,6,57,6
473,154.750000,140.846500,130.700000,20,6,57,6
474,154.750000,140.866500,132.000000,20,6,55,6
475,154.750000,141.919000,127.450000,20,6,62,6
476,154.750000,140.379000,126.800000,20,6,63,6
477,154.750000,141.246500,130.700000,20,6,57,6
478,154.750000,140.989500,128.100000,20,6,61,6
479,153.450000,140.567000,123.550000,22,6,68,6
480,153.450000,140.138000,125.500000,22,6,65,6
481,153.450000,140.580500,126.800000,22,6,63,6
482,153.450000,139.774500,128.750000,22,6,60,6
483,153.450000,140.603000,132.650000,22,6,54,6
484,153.450000,140.880000,133.300000,22,6,53,6
485,153.450000,141.652500,132.000000,22,6,55,6
486,152.800000,138.572500,124.850000,23,6,66,6
487,152.800000,141.149000,130.700000,23,6,57,6
488,152.800000,140.986500,128.750000,23,6,60,6
489,152.800000,140.857000,130.050000,23,6,58,6
490,152.800000,140.392000,131.350000,23,6,56,6
491,152.800000,140.889000,126.800000,23,6,63,6
492,152.800000,140.350000,126.150000,23,6,64,6
493,152.800000,140.711000,127.800000,23,6,62,5
494,152.800000,141.633000,130.700000,23,6,57,6
495,152.800000,140.742500,126.150000,23,6,64,6
496,152.800000,140.778500,130.050000,23,6,58,6
497,152.800000,140.499000,129.400000,23,6,59,6
498,152.800000,141.061000,125.500000,23,6,65,6
499,152.800000,141.819000,132.000000,23,6,55,6
500,152.800000,140.340500,128.100000,23,6,61,6
501,152.800000,141.565000,130.700000,23,6,57,6
502,152.800000,141.302000,128.750000,23,6,60,6
503,152.150000,139.540000,126.150000,24,6,64,6
504,150.850000,138.991000,126.150000,26,6,64,6
505,150.850000,140.141500,126.800000,26,6,63,6
506,152.800000,141.158500,127.450000,23,6,62,6
507,152.800000,140.629000,128.750000,23,6,60,6
508,152.800000,140.038000,129.400000,23,6,59,6
509,152.800000,141.103500,132.000000,23,6,55,6
510,152.800000,140.288500,126.800000,23,6,63,6
511,152.800000,140.086500,125.500000,23,6,65,6
512,152.800000,140.398000,121.600000,23,6,71,6
513,152.800000,141.119500,131.350000,23,6,56,6
514,152.800000,140.908500,127.150000,23,6,63,5
515,152.800000,141.659000,121.600000,23,6,71,6
516,152.800000,140.216000,125.500000,23,6,65,6
517,152.800000,140.450000,130.050000,23,6,58,6
518,152.800000,140.671000,127.450000,23,6,62,6
519,153.450000,142.309000,133.300000,22,6,53,6
520,153.450000,141.490000,130.050000,22,6,58,6
521,153.450000,140.609500,131.350000,22,6,56,6
522,153.450000,141.054500,130.700000,22,6,57,6
523,155.400000,140.892500,128.750000,19,6,60,6
524,155.400000,141.438000,132.000000,19,6,55,6
525,155.400000,141.269500,128.750000,19,6,60,6
526,155.400000,141.805500,130.050000,19,6,58,6
527,155.400000,140.671000,128.750000,19,6,60,6
528,154.100000,139.011000,127.450000,21,6,62,6
529,154.100000,141.166000,129.750000,21,6,59,5
530,154.100000,140.635500,128.750000,21,6,60,6
531,154.100000,141.191500,129.400000,21,6,59,6
532,154.100000,141.064500,126.150000,21,6,64,6
533,154.100000,140.353000,129.400000,21,6,59,6
534,152.150000,140.463500,129.400000,24,6,59,6
535,152.150000,141.191000,127.450000,24,6,62,6
536,152.800000,140.512000,128.100000,23,6,61,6
537,152.800000,139.933500,128.100000,23,6,61,6
538,152.800000,140.759000,130.050000,23,6,58,6
539,152.800000,140.528500,131.350000,23,6,56,6
540,152.800000,141.048000,132.000000,23,6,55,6
541,152.800000,140.175000,129.400000,23,6,59,6
542,152.800000,140.261500,127.450000,23,6,62,6
543,152.800000,140.440500,130.700000,23,6,57,6
544,152.800000,139.671000,128.100000,23,6,61,6
545,152.800000,140.915000,130.700000,23,6,57,6
546,152.800000,140.560500,129.400000,23,6,59,6
547,152.800000,139.586000,124.200000,23,6,67,6
548,152.800000,140.619500,130.050000,23,6,58,6
549,152.800000,139.767500,126.150000,23,6,64,6
550,152.800000,140.116000,129.400000,23,6,59,6
551,152.800000,140.665000,127.450000,23,6,62,6
552,152.800000,140.372000,126.150000,23,6,64,6
553,152.800000,141.799000,131.350000,23,6,56,6
554,153.450000,141.327500,132.000000,22,6,55,6
555,153.450000,141.705000,130.050000,22,6,58,6
