Iteration,Uniform,StraightSkewed,ExpSkewed
124,66.27399517807550279200,18.59115823322659334300,4.11349492142151958160
125,82.04901272621845149000,9.41908991061171089500,1.97843468395941032200
126,4.40382091738639484800,79.01471725854904082200,31.21712595475275354370
127,88.08252204962309640700,6.14771071006147459800,1.26889917812717233490
128,16.64784691915646839800,59.19822685328924532000,17.92662010332659903510
129,65.05325479903561510000,19.34440205476397616600,4.29939558298430521970
130,1.80974761192663350300,86.54731397851479809200,40.09522586855392182700
131,30.28351695303201391600,44.96953847819190430500,11.94462105526956359830
132,5.46281319620349742100,76.62733819993217498900,29.06420927583807088670
133,45.37186803796502578800,32.64135687384652654900,7.90223259317413804620
134,2.18512527848139896800,85.21783074619493146200,38.21466804749905219120
135,23.40464491714224677200,51.62165265623240952200,14.52087115267934049350
136,48.94558549760429700600,30.03887829829749148700,7.14413650116092001680
137,58.92818994720297860600,23.23530111620121869400,5.28818960539435257840
138,59.16623432111575670600,23.08040930873607625400,5.24787840600443342040
139,84.49049348429822687400,8.08128945405172467500,1.68522827290057125340
140,73.98297067171239356600,13.98664599510585672300,3.01319280003927082370
141,92.39783928952909939800,3.87620518855432776000,.79062856590950554510
142,32.00170903653065584200,43.42994693609466319500,11.39284414601586067700
143,88.50672933133945738000,5.92198485759839470700,1.22085703714531445100
144,51.98522904141361735800,27.89921703517109700100,6.54168633098664199850
145,74.66353343302713095400,13.59193704692418522800,2.92162980651634299740
146,86.51692251350444044300,6.98552665659798488400,1.44823079943109241960
147,13.80352183599353007500,62.84690882847898203100,19.79962959925238294100
148,35.05355998413037507200,40.79395302493977932300,10.48208896509673419110
149,53.22733237708670308500,27.04293565590327079200,6.30558261419801841290
150,78.91476180303353984100,11.16601900002818187300,2.36789750205504255920
151,92.77016510513626514400,3.68272994673475218200,.75041556463463853810
152,55.30564287240211188000,25.63223623612034959000,5.92258553030464872150
153,35.95995971556749168300,40.03337618677578770000,10.22683248503557984420
154,36.44520401623584704100,39.63013664398779920000,10.09281145930301192000
155,92.59315775017548142900,3.77466147101612746200,.76951305764348649720
156,25.46464430677205725200,49.53749480379312633600,13.67746316299555140340
157,38.33429975280007324400,38.08530081410386659700,9.58752106650969152170
158,90.74983977782525101400,4.73728967858134102000,.97058850759627749350
159,55.67491683706167790700,25.38437372971953811900,5.85604322475543483610
160,92.70607623523667104000,3.71600536161959226400,.75732596291837088890
161,90.46906949064607684500,4.88477015185944637200,1.00157384405926971470
162,79.73265785699026459500,10.70685476645462871300,2.26479384111605684680
163,40.40040284432508316200,36.43868877664252971200,9.06263456905770667140
164,50.19989623706778160900,29.14811488953326260400,6.89112188933153192610
165,18.95809808648945585400,56.45910188513625084000,16.62744949718177862670
166,81.96966460158085879000,9.46290008975278714000,1.98810964774933401760
167,29.87762077700125125800,45.33957484888975796600,12.07953907474905516140
168,53.94146549882503738500,26.55514619878051838100,6.17231935095005551940
169,75.26169621875667592300,13.24650080904132434000,2.84183940243420196900
170,16.55018768883327738200,59.31807810730511052700,17.98543852935184673220
171,80.05615405743583483300,10.52589533421648435900,2.22430561718700452130
172,32.88369396038697470000,42.65569430153768554600,11.12100617471640633480
173,26.05365153965880306400,48.95722231337835679600,13.44883406041451648710
174,96.34388256477553636200,1.84508032463398915400,.37244562083241664290
175,96.49952696310312204300,1.76582724779369220700,.35630432733079674980
176,74.53535569322794274700,13.66613891801899565300,2.93881089566839580940
177,23.86242255928220465700,51.15082133824335767000,14.32720395649419093990
178,50.60884426404614398600,28.86010664609754703100,6.80999530551029544950
179,73.24747459334086123200,14.41526152792142741500,3.11309833730695395200
180,97.03970458082827234700,1.49126709736427010400,.30048580689695852410
181,96.48121585741752372800,1.77514782020920560700,.35820195130237724880
182,1.71208838160344248700,86.91532047926491060600,40.64853347184469984510
183,37.59575182348094119000,38.68462523682910638000,9.78203770024743061460
184,48.82656331064790795600,30.12399316600303328700,7.16848110118391847920
185,29.53886532181768242400,45.65033089169936591000,12.19355031421704717110
186,73.31461531418805505500,14.37604580832063963900,3.10393681865314620710
187,54.41145054475539414600,26.23588233784979778100,6.08557528783306578690
188,64.90371410260322885800,19.43715862595012168300,4.32240786399629804650
189,73.02774132511368144700,14.54372970629148652100,3.14314030886798970840
190,34.23871578112125003800,41.48614199941927428800,10.71725947315640027390
191,18.12189092684713278600,57.43018566302275639500,17.07844430651796618870
192,14.79232154301583910600,61.53921277064672574200,19.10800473114562779630
193,34.66902676473281044900,41.11959004496248376300,10.59237949248764644670
194,53.89568773461104159600,26.58631753234888872100,6.18080880216626050310
195,66.05426190984832300700,18.72622691799751136300,4.14670300529744177810
196,59.89562669759208960200,22.60773507798593338700,5.12536295575629971890
197,1.76702169866023743400,86.70706315872885284100,40.33354001359844781950
198,36.56422620319223609100,39.53163951024284957300,10.06021087861096904450
199,76.15283669545579393900,12.73440729849146670700,2.72413639094249308380
200,81.57902768028809472900,9.67889079495973399300,2.03587719283967153490
201,56.36158330027161473400,24.92564798796354930100,5.73347256079473371450
202,73.20169682912686544300,14.44200982425611849200,3.11934964307302748600
203,41.16641743217261268900,35.83893904230338189800,8.87482491022458499690
204,98.25128940702536088100,.87821157433378871900,.17641003545808387430
205,27.27134006775109103600,47.77803137782807499300,12.99212781988351939310
206,85.61967833491012298900,7.46909795375918686800,1.55247417017809694080
207,72.39600817896053956700,14.91415618391004076500,3.23001713302858390780
208,7.81884212775048066600,72.03780743977597048300,25.48098603286910881910
209,88.50062562944425794200,5.92522887115575982900,1.22154665694081425670
210,6.39057588427381206700,74.72041162464504829400,27.49680999873682620440
211,22.11676381725516525700,52.97153647283895661500,15.08674460117089379930
212,93.34086123233741264000,3.38692571274971966300,.68908979754856821960
213,62.19061861018707846300,21.13897121506270987200,4.74938422880547964550
214,43.34238715781121250000,34.16506462537446031100,8.35979766120694425600
215,10.47395245216223639600,67.63651370423415524400,22.55890749386569386760
216,62.50495925778984954300,20.93992204798312397400,4.69897050445361877470
217,38.05352946562089907500,38.31245712007901746900,9.66102444582070815430
218,31.54698324533829767700,43.83329879248889191000,11.53593712456979124060
219,90.17914365062410351800,5.03730013809416574800,1.03367064826176233950
220,82.29621265297402874800,9.28273998131665972700,1.94835331651444987100
221,84.22193060090945158200,8.22749289634207035800,1.71706335059603502860
222,63.06955168309579760100,20.58365931176644953400,4.60905489953493834000
223,2.78633991515854365600,83.30766668449691046700,35.78858587720457873120
224,29.82879116183965575100,45.38425944671293230700,12.09589316449486130280
225,74.81002227851191747700,13.50721285649772895500,2.90203035387214644550
226,50.37995544297616504400,29.02116129227235304000,6.85532085347032186390
227,26.18793298135319071000,48.82585322513604359400,13.39743500643903521980
228,47.96594134342478713300,30.74255177713750971900,7.34629733074914329860
229,93.92071291238135929400,3.08730067097431255600,.62716300666589678250
230,71.99011200292977690900,15.15301301582372812700,3.28623745662724056230
231,95.91051973021637623200,2.06608364299098641300,.41752579543410238550
232,53.99639881588183233100,26.51775805279085503200,6.16214151369029105420
233,53.47453230384228034300,26.87371723939314010500,6.25925177742011453780
234,93.60026856288338877500,3.25276822415879129700,.66133829122373586960
235,72.34412671285134434000,14.94464936710251598900,3.23718559583882236500
236,28.07702871791741691300,47.01223847158910515200,12.70102136238505362810
237,8.84731589709158604600,70.25556203743028187000,24.24588421535207016240
238,3.63475447859126560200,80.93496792923949576400,33.13425693940389083160
239,86.64510025330362865000,6.91665011759426980700,1.43342720219522620260
240,35.19699697866756187600,40.67294295292613971000,10.44125835474939789080
241,51.82958464308603167800,28.00723325007849673900,6.57166873846598747600
242,35.73412274544511246000,40.22197498625007897300,10.28982488534039901190
243,59.73998229926450392100,22.70835601485468214500,5.15138074006652765250
244,63.33201086458937345500,20.41858831071832924500,4.56752998477885288340
245,77.31864375743888668400,12.06897944556830819800,2.57221754504533740610
246,26.04449598681600390600,48.96619161103494139400,13.45234818054781257530
247,71.41941587572862941300,15.48999119883572665500,3.36582254621605009780
248,24.02722251045258949500,50.98242916009342931500,14.25839185352171408840
249,21.97637867366557817300,53.12102958290831002400,15.15040833898356530040
250,17.47795037690359202800,58.19336132035536150000,17.44015745405800484680
251,4.98367259743034150200,77.67585926081287781300,29.98137898346327596410
252,92.86782433545945616000,3.63204664648135417500,.73989460791646525180
253,3.87279885250404370200,80.32057202939058062800,32.50066480031530114580
254,29.23368022705771050100,45.93182060855228824300,12.29738814857471827730
255,92.35511337626270332900,3.89843217914563943100,.79525353277303841860
256,59.61485641041291543300,22.78934243874559810900,5.17234619355018773930
257,14.24298837244788964500,62.26011609391479640400,19.48632128850662731470
258,43.28440198980681783500,34.20911766072230443500,8.37318361253788984480
259,8.47499008148442030000,70.88816377916978542300,24.67560530119214873210
260,80.12024292733542893700,10.49008829892891189400,2.21630378401632208770
261,96.28589739677114169700,1.87462234632106054300,.37846571144625570010
262,19.15952024903103732400,56.22841075648379279700,16.52178913678125097300
263,80.50477614673299356000,10.27554617233215302600,2.16842678216111588310
264,40.24781029694509720100,36.55883804898818122500,9.10047187371658708260
265,39.80529190954313791300,36.90856483678379827200,9.21101667261277967950
266,13.19620349742118594900,63.67342089127963875900,20.24942418297593468120
267,7.15048677022614215500,73.25960589253377859900,26.37400404649162463090
268,94.56465346232490005100,2.75564105701302940500,.55883812324887105480
269,4.40076906643879512900,79.02198992649971309300,31.22405122183738075310
270,48.24060792870876186400,30.54454094262369511500,7.28920321156240524790
271,33.34147160252693258400,42.25792556330615118200,10.98277407895907764880
272,.43031098361156041100,93.44019067646352687900,54.37967002081277955140
273,3.13730277413251136800,82.28756715148223528000,34.60406025055990359270
274,59.03195287942136906000,23.16774578380420247000,5.27059807496958476050
275,71.54759361552781762100,15.41418936043243333000,3.34789258684487538420
276,40.11658070619830927400,36.66234871247726060500,9.13312685428974677250
277,48.36268196661275063300,30.45671709890828670400,7.26393230629453259930
278,59.03195287942136906000,23.16774578380420247000,5.27059807496958476050
279,80.00122074037903988700,10.55659848799407389200,2.23116943123801267470
280,24.41175572985015411800,50.59174590227847960200,14.09964811631893513220
281,7.30002746665852839700,72.98143699850318020900,26.16715726829234791940
282,9.25931577501754814200,69.57087616276546791700,23.79095213073896263560
283,23.50840784936063722600,51.51453016690398489800,14.47664336746928854430
284,26.31000701925717947900,48.70671874479350538400,13.35093674509325175300
285,48.75637073885311441300,30.17423774934274703400,7.18286600435368854430
286,34.97421185949278237200,40.86100114180763173700,10.50474793849357093000
287,21.02420117801446577300,54.14784500373568508100,15.59325447949482608140
288,25.62334055604724265200,49.38049728015175112800,13.61534736095411066050
289,45.06057924130985442600,32.87282276059132961000,7.97107044540609317750
290,56.80410168767357402200,24.63150413622839585700,5.65527126900450860030
291,28.11670278023621326300,46.97481468185498810600,12.68690318303775683890
292,46.32709738456373790700,31.93598793447176030200,7.69390542069347742050
293,99.47508163701284829200,.26280451255266607700,.05262769426657236990
294,61.97088534195989867800,21.27841125716535776700,4.78477642716599821030
295,21.79021576586199530000,53.32000881977161802100,15.23546198156626528960
296,57.80510879848628192900,23.97032895080613205300,5.48059887528153194020
297,30.24689474166081728500,45.00282303457674993700,11.95671967538424758520
298,53.16629535813470870000,27.08477843540848932500,6.31705544730871345650
299,14.61531418805505539100,61.77001937215367174000,19.22835092515278172570
300,93.18521683400982696000,3.46750970061435996200,.70577774374912534780
301,6.64693136387218848200,74.21835660034025588600,27.10377469096066604000
302,43.94665364543595690700,33.70772771624436397300,8.22135799487978857980
303,90.46906949064607684500,4.88477015185944637200,1.00157384405926971470
304,39.50926236762596514700,37.14360623800792280600,9.28565544009516324400
305,9.18607135227515488100,69.69146761673347720700,23.87033107487385313500
306,38.93246253852961821300,37.60411669145982976100,9.43270561265500192050
307,3.20444349497970519100,82.09904054253039432700,34.39261306142260854230
308,49.86419263283181249400,29.38541748843103689500,6.95821377139107197960
309,4.65712454603717154400,78.41962802443578929500,30.65842961160486692130
310,89.43754387035737174500,5.42857520880983801000,1.11624276499880117430
311,7.34580523087252418500,72.89685400018565338400,26.10468277552748726920
312,95.92577898495437482800,2.05829336541333535700,.41593500864104022210
313,49.50712607196264534400,29.63869950607603689600,7.03007262898804890050
314,81.88421277504806665200,9.51010400323798214400,1.99853931842527553400
315,5.54216132084109012100,76.45820456965720271400,28.92012156599850977580
316,83.21176793725394451700,8.77951549281600942600,1.83772247074729154620
317,44.47462385937070833400,33.31070261325981826000,8.10194730832205454710
318,58.04925687429425946800,23.80993708212713421700,5.43845470549322609190
319,11.55735953856013672200,66.00388325328885931300,21.57500400038187905210
320,.28382213812677388800,94.67250398285673152100,58.48753061184515073220
321,35.64256721701712088300,40.29860368716899023300,10.31547581777864327630
322,82.82418286690878017500,8.99220754962310362100,1.88440688779592560000
323,37.93145542771691030600,38.41148205410613202600,9.69315172903311099750
324,13.17789239173558763300,63.69863309497066936600,20.26330508073161143720
325,97.82097842341380046900,1.09551151569823700900,.22030117332537427780
326,60.22827845088045899800,22.39311985984718184700,5.06998222880882230150
327,25.85528122806482131400,49.15191131609289159900,13.52525118997278216160
328,64.45814386425366985000,19.71417069977188692400,4.39129072219949874900
329,52.41554002502517777000,27.60142264862853137700,6.45925858643725064030
330,15.88488418225653859000,60.14415452878142921200,18.39561832269484730240
331,22.37922299874874111100,52.69331654116012635600,14.96879748162348358170
332,84.83535264137699514700,7.89389127675787260700,1.64449720330595335170
333,67.01254310739463484600,18.13881071753560527500,4.00268025334211285240
334,30.38727988525040437000,44.87534137497955954400,11.91042090916426581260
335,98.40083010345774712300,.80280744725799089800,.16120208133967815430
336,3.07321390423291726400,82.46941557097163613300,34.81015443178554603890
337,37.83989989928891872900,38.48585536700610292000,9.71731510896061797160
338,24.32935575426496169900,50.67520323988657153200,14.13345313364272580260
339,70.90060121463667714400,15.79750525391977607200,3.43872639625778989000
340,25.04959257789849543700,49.95043199197569953500,13.84176791907732899740
341,54.43586535233619190000,26.21933494990968035200,6.08108959680872728340
342,60.39307840205084383600,22.28701627009110658700,5.04265909918210577690
343,54.34736167485580004200,26.27933690283585082100,6.09735980912405683500
344,23.65184484389782403000,51.36683760652837822700,14.41582527772262731000
345,73.44279305398724326300,14.30122926553307715600,3.08646991957216923710
346,43.32407605212561418500,34.17897292496446148700,8.36402286827130303070
347,23.87462996307260353400,51.13832794196190881500,14.32209049355607000020
348,14.62141788995025482900,61.76203733205670013600,19.22417685613774924580
349,12.90627765739921262200,64.07469184906104020900,20.47150033476787766940
350,89.69389934995574816100,5.29313681155111335200,1.08762214366615564540
351,90.54841761528366954500,4.84306771691109758400,.99280738167607009770
352,.08545182653279213800,97.07678556153004509100,70.13249803595229448060
353,94.62874233222449415500,2.72269415108964164500,.55206348967742978140
354,57.03604235969115268400,24.47778978360660247200,5.61452597732020625800
355,81.89336832789086581000,9.50504526334583230900,1.99742133326477190100
356,31.22959074678792687700,44.11655813500037569800,11.63704149476634807890
357,16.84011352885525070900,58.96329261642053876600,17.81182266670704186060
358,93.25540940580462050200,3.43115957732296529900,.69824835940451186530
359,73.77849665822321237800,14.10559001994180274800,3.04086734644043428150
360,6.16473891415143284400,75.17110772879419647800,27.85633593255500090620
361,10.43733024079103976500,67.69314277000772740600,22.59391859632171985620
362,17.65495773186437574300,57.98219694954961624600,17.33941821906942032470
363,74.53230384228034302800,13.66790640655102065800,2.93922032921911379740
364,31.25400555436872463100,44.09471800056033647200,11.62922784039515784240
365,22.98043763542588579900,52.06208428036750177800,14.70374722035879983870
366,88.79665517136143070700,5.76802285245128599600,1.18815475661859952270
367,58.32392345957823419900,23.62989887424645147400,5.39125385314646008730
368,33.01797540208136234600,42.53873008531628149500,11.08025967191709831530
369,53.13882869960631122700,27.10361552202584634300,6.32222251962610669920
370,48.70143742179631946700,30.21358483071628684500,7.19413820636725020880
371,21.43925290688802758800,53.69745913355507054200,15.39780349136923489420
372,99.55442976165044099200,.22303383964290879800,.04465455417099690140
373,49.45829645680104983600,29.67340726524492724100,7.03993973974471149210
374,22.41584521011993774200,52.65462513600727889800,14.95244979032000580900
375,27.31711783196508682500,47.73421976860472924200,12.97535864809718178420
376,74.58723715933713797400,13.63609714739778043900,2.93185308890993651540
377,96.50257881405072176200,1.76427390503456875200,.35598809167541029310
378,32.43507187108981597300,43.04820295101319985700,11.25835316151580744160
379,83.30027161473433637500,8.73101752800443520500,1.82709274572018370220
380,79.62279122287667470300,10.76839616880313256700,2.27858193459949032420
381,.28992584002197332600,94.61552379500128790900,58.27807186558288120800
382,65.67888424329355754200,18.95749001709438815600,4.20368984880943205810
383,35.40147099215674306400,40.50086471875684220200,10.38333973561775102980
384,59.53245643482772301400,22.84272138363891011400,5.18617675462662183750
385,92.17810602130191961400,3.99057024369849971000,.81443692968955363220
386,51.75634022034363841600,28.05812052750940367900,6.58580927251240242150
387,89.78240302743614001800,5.24642327202833235700,1.07776020579859036330
388,68.52015747550889614500,17.22309653320625926000,3.78021356668507685810
389,96.65211951048310800500,1.68819017509488041300,.34050478240324253050
390,93.96038697470015564400,3.06683386234608521200,.62293989475571583200
391,75.60655537583544419600,13.04796990533490471400,2.79612547667938800300
392,70.67476424451429792100,15.93171570412876689300,3.47062780467639863720
393,74.83138523514511551200,13.49486417839394230100,2.89917530714608519140
394,68.90774254585406048700,16.98931240746522976300,3.72381155659359437130
395,9.17081209753715628500,69.71665127906565831600,23.88694796291244644870
396,64.60158085879085665400,19.62489137874160443200,4.36906427430568602860
397,49.92217780083620715900,29.34437191501571036500,6.94659296622481254960
398,6.33259071626941740100,74.83536068951232235700,27.58789457932926686070
399,81.27079073458052308700,9.84968622651359674000,2.07373048989710910630
400,82.05816827906125064800,9.41403625336801074100,1.97731894408403160300
401,54.37177648243659779600,26.26277976324534798400,6.09286882999913237590
402,69.55168309579760124500,16.60234829697085455000,3.63080193144262082030
403,48.04223761711478011400,30.68749202552631618300,7.33040512756452833580
404,1.93182164983062227200,86.10100129566657499000,39.44404710118850776610
405,63.79894405957213049700,20.12575880825400260900,4.49407785884002319620
406,67.29026154362620929500,17.96935844233192315000,3.96132593359296225430
407,97.40592669454023865400,1.30555907522438442300,.26281919099975135510
408,18.42707602160710470900,57.07322977254507596200,16.91148124010902629650
409,30.54597613452558977000,44.73158575232541578300,11.85834000209310485370
410,70.20172734763634144100,16.21352892761484644200,3.53777998609479536130
411,25.68437757499923703700,49.32024311917110524600,13.59155903062775029610
412,56.26697592089602343800,24.98868357314609597400,5.75027110201826849930
413,82.04596087527085177100,9.42077452568340062500,1.97880662491681741790
414,3.02743614001892147500,82.60047086838577267900,34.96000922919138636910
415,79.99816888943144016800,10.55830452779227409700,2.23155089241284117050
416,85.71733756523331400400,7.41634184952869664300,1.54107510792833286010
417,35.54795983764152958700,40.37789014330209935500,10.34205108650275952540
418,54.76546525467696157700,25.99630735248614529700,6.02072888576829367360
419,1.02237006744590594100,89.88876828746415315900,45.78661034165190172110
420,99.63988158818323313000,.18022160504300482000,.03607519906821814310
421,50.06256294442579424400,29.24509702895085289400,6.91851418411220460690
422,.13428144169438764600,96.33555677224509799700,65.79780916499929635320
423,69.00540177617725150300,16.93050994728735455400,3.70965006132444276970
424,67.43064668721579638000,17.88383430333842214500,3.94048644628594724740
425,9.02737510299996948100,69.95440946994056919700,24.04451137680396025380
426,6.17694631794183172000,75.14653682493759237200,27.83656807664868312840
427,92.83120212408825952900,3.65104975969470401600,.74383866964490484690
428,1.98675496688741721800,85.90477042795181282500,39.16430322734633863940
429,61.00955229346598712100,21.89138825106031426500,4.94110724988882944440
430,86.73055207983642078900,6.87076072476677811700,1.42357029817544198900
431,77.76116214484084597300,11.81771031276130105400,2.51515096872562340570
432,34.98031556138798181000,40.85584089583487720200,10.50300311654943449520
433,59.70641193884090701000,22.73007574816647524100,5.15700130478481544430
434,3.11288796655171361400,82.35662173348960470200,34.68207230934529077580
435,17.97845393230994598200,57.59899301630921645500,17.15789046106393120320
436,42.66182439649647511200,34.68398022192681472400,8.51804691512701127940
437,6.53401287881099887000,74.43828472341693797800,27.27499687866441230520
