0.819538,0.310615
0.138110,0.204231
0.995246,0.225017
0.170233,0.021910
0.167717,0.917916
0.312836,0.290056
0.550696,0.483310
0.317221,0.700372
0.284506,0.471415
0.639791,0.886521
0.810068,0.905696
0.404608,0.183847
0.314093,0.736289
0.945237,0.717271
0.922477,0.398203
0.271103,0.069072
0.243707,0.320417
0.897697,0.523201
0.309368,0.792087
0.844354,0.930111
0.956993,0.489276
0.120690,0.729547
0.590642,0.347978
0.066071,0.604351
0.770978,0.385299
0.798400,0.075209
0.196650,0.159622
0.019993,0.134448
0.211189,0.725235
0.374016,0.962708
0.513266,0.340124
0.698478,0.168096
0.567763,0.650857
0.116365,0.013424
0.514518,0.277706
0.179939,0.361620
0.175464,0.555222
0.801790,0.341822
0.876137,0.421792
0.433012,0.266548
0.112206,0.762611
0.973787,0.815675
0.922362,0.609588
0.272025,0.880640
0.468013,0.346101
0.432804,0.404174
0.187499,0.123931
0.225807,0.825788
0.695424,0.032948
0.905717,0.537496
0.951042,0.269544
0.038391,0.718368
0.788454,0.613515
0.541873,0.302964
0.864718,0.391065
0.027969,0.263117
0.080024,0.994332
0.217536,0.744329
0.210495,0.647557
0.770092,0.429252
0.020341,0.052121
0.474509,0.856289
0.331073,0.009851
0.407798,0.163665
0.571049,0.331155
0.585342,0.790028
0.880618,0.901902
0.882341,0.222000
0.892302,0.092143
0.036636,0.934124
0.498356,0.014491
0.639669,0.095854
0.934360,0.993888
0.554792,0.318182
0.522990,0.949376
0.056968,0.233570
0.089529,0.574938
0.058172,0.097411
0.938704,0.626777
0.176549,0.195983
0.677425,0.342526
0.392372,0.335951
0.359783,0.894625
0.118110,0.632064
0.459225,0.851232
0.997848,0.943194
0.511946,0.171066
0.581544,0.529182
0.424178,0.761868
0.250343,0.516684
0.830131,0.222880
0.933883,0.932579
0.786106,0.502068
0.967875,0.941200
0.136988,0.413639
0.364493,0.250540
0.235733,0.241932
0.131326,0.289716
0.433613,0.615893
0.284896,0.312607
0.471810,0.313981
0.742712,0.634506
0.237271,0.370036
0.139845,0.514461
0.505228,0.385961
0.106409,0.933913
0.500356,0.391887
0.276599,0.334820
0.243309,0.860125
0.589190,0.594577
0.240792,0.734161
0.125537,0.621402
0.135800,0.592252
0.131363,0.541335
0.230336,0.100716
0.641944,0.121627
0.364034,0.547262
0.658554,0.548687
0.107047,0.655085
0.133691,0.628322
0.988831,0.985084
0.502597,0.948251
0.858872,0.450400
0.343763,0.993602
0.175143,0.519056
0.240002,0.440400
0.902833,0.008175
0.149368,0.464312
0.360935,0.098527
0.971146,0.526714
0.514897,0.061479
0.963998,0.016803
0.561163,0.027191
0.293661,0.462680
0.551338,0.837731
0.839421,0.538304
0.264321,0.498312
0.326392,0.109643
0.552234,0.707115
0.685156,0.150854
0.314350,0.035436
0.930607,0.095023
0.409463,0.951015
0.636721,0.195665
0.743742,0.370308
0.960863,0.575658
0.680028,0.933344
0.015270,0.990626
0.125145,0.296192
0.616698,0.505127
0.373621,0.245753
0.384745,0.503154
0.152666,0.225581
0.286257,0.863435
0.379281,0.410318
0.606881,0.385284
0.959059,0.228736
0.838648,0.948846
0.145015,0.009927
0.739096,0.510507
0.092035,0.977300
0.468731,0.471785
0.083180,0.010764
0.996545,0.621429
0.002488,0.766459
0.152345,0.283584
0.035538,0.711109
0.416387,0.547346
0.871285,0.901937
0.702464,0.481996
0.845082,0.438379
0.113488,0.806520
0.188289,0.681443
0.478949,0.014162
0.372188,0.000344
0.361749,0.010296
0.658493,0.619675
0.192449,0.761827
0.478887,0.427377
0.392951,0.912517
0.551341,0.722374
0.327677,0.102701
0.856704,0.556651
0.041088,0.309806
0.417086,0.225602
0.113981,0.714355
0.738654,0.161350
0.500163,0.795323
0.487156,0.565120
0.344648,0.480667
0.561734,0.052473
0.980451,0.257836
0.569528,0.568543
0.912146,0.995357
0.754850,0.159708
0.100127,0.828054
0.100324,0.283980
0.790978,0.238595
0.588475,0.239245
0.364102,0.187867
0.320323,0.566457
0.302218,0.813394
0.673276,0.735197
0.121786,0.013309
0.376697,0.661893
0.310196,0.681291
0.534033,0.081801
0.706700,0.483098
0.270648,0.647008
0.704762,0.000909
0.401995,0.457318
0.413687,0.738608
0.817514,0.947481
0.220181,0.640587
0.912775,0.127732
0.562382,0.634519
0.282985,0.875303
0.563236,0.011434
0.903298,0.838235
0.540327,0.920827
0.068970,0.739876
0.800962,0.347856
0.716753,0.002603
0.885871,0.272660
0.720463,0.153384
0.475377,0.804484
0.250742,0.054013
0.646881,0.185952
0.454772,0.438895
0.762891,0.052088
0.435339,0.213396
0.292439,0.489277
0.136409,0.693125
0.390526,0.560137
0.926576,0.103623
0.371256,0.985474
0.534762,0.886983
0.701126,0.889951
0.327049,0.477476
0.683178,0.296565
0.974277,0.348129
0.102340,0.089485
0.731053,0.259241
0.677932,0.804879
0.663157,0.366984
0.849502,0.073290
0.299351,0.558314
0.795688,0.697361
0.401749,0.501864
0.020831,0.810058
0.693263,0.542771
0.238014,0.439879
0.206046,0.849238
0.564113,0.773452
0.448085,0.485181
0.828426,0.137807
0.430513,0.535816
0.005087,0.733220
0.949031,0.915972
0.717115,0.522967
0.072232,0.606293
0.199720,0.379346
0.642019,0.331402
0.785537,0.155587
0.020802,0.412038
0.024388,0.204378
0.417553,0.518082
0.485059,0.240132
0.678030,0.260481
0.573516,0.056603
0.604695,0.925064
0.995843,0.213994
0.849301,0.012875
0.646122,0.580951
0.564238,0.723100
0.016806,0.806307
0.353328,0.903860
0.373155,0.574074
0.871976,0.514309
0.501538,0.226429
0.282673,0.520493
0.908645,0.939271
0.117467,0.922643
0.115186,0.319847
0.965915,0.904336
0.367738,0.161290
0.649081,0.228515
0.990458,0.641829
0.646955,0.134451
0.067602,0.622354
0.469516,0.628504
0.174928,0.759196
0.383559,0.393775
0.987428,0.863644
0.272072,0.324389
0.508293,0.188048
0.970478,0.658999
0.326182,0.255324
0.810464,0.217155
0.601352,0.804974
0.022364,0.075383
0.428194,0.953447
0.564684,0.653160
0.031137,0.187397
0.473673,0.137109
0.956532,0.225398
0.996520,0.258569
0.446965,0.140482
0.681022,0.445212
0.820668,0.687066
0.117440,0.092476
0.104011,0.181932
0.189026,0.894708
0.739952,0.153445
0.371975,0.277992
0.051010,0.172685
0.394795,0.998813
0.552411,0.984891
0.264315,0.772750
0.677463,0.496838
0.109456,0.779512
0.029811,0.249273
0.863457,0.665319
0.743951,0.421425
0.408723,0.381234
0.129844,0.869136
0.415608,0.073177
0.236492,0.652357
0.668679,0.862000
0.522632,0.919260
0.649705,0.629110
0.822260,0.066934
0.468492,0.186180
0.903086,0.640006
0.407178,0.615811
0.704441,0.250703
0.001407,0.770080
0.544596,0.432512
0.530973,0.378480
0.641559,0.053195
0.447023,0.143724
0.064805,0.742542
0.598917,0.031583
0.238386,0.905553
0.223162,0.517897
0.925223,0.146609
0.395578,0.964373
0.279022,0.970001
0.877967,0.148387
0.706726,0.272278
0.192763,0.838513
0.195533,0.626604
0.994848,0.885825
0.204165,0.281494
0.817434,0.235036
0.993379,0.127686
0.611845,0.828579
0.088438,0.410891
0.659651,0.526981
0.744163,0.038848
0.114606,0.865752
0.420684,0.636802
0.234658,0.418934
0.775020,0.398326
0.444857,0.214986
0.651345,0.484723
0.598927,0.458240
0.789009,0.905619
0.266188,0.259370
0.561436,0.897974
0.316312,0.874625
0.727840,0.333047
0.860824,0.015782
0.064181,0.954414
0.826297,0.054494
0.620335,0.833921
0.621517,0.439301
0.975422,0.835009
0.711073,0.991045
0.206436,0.055796
0.668236,0.301540
0.039237,0.566789
0.764971,0.478148
0.590287,0.921442
0.219350,0.178165
0.719593,0.483354
0.584396,0.964693
0.675603,0.450762
0.831653,0.352452
0.962197,0.196744
0.811397,0.022486
0.493858,0.695430
0.180265,0.852378
0.605276,0.912264
0.543910,0.273413
0.441024,0.150812
0.697964,0.029182
0.663656,0.366764
0.377109,0.069177
0.104511,0.395791
0.907298,0.244578
0.351782,0.490164
0.665803,0.465597
0.460185,0.186657
0.299108,0.607760
0.758870,0.783399
0.209805,0.547496
0.523430,0.339351
0.425168,0.993973
0.876093,0.502409
0.082639,0.920452
0.713043,0.549644
0.556541,0.956773
0.628105,0.619986
0.518023,0.460727
0.445643,0.657159
0.380559,0.692638
0.407166,0.531856
0.951067,0.625576
0.843916,0.326250
0.797910,0.830622
0.874444,0.161179
0.067378,0.013351
0.556976,0.239516
0.448514,0.751938
0.535902,0.824029
0.760163,0.606602
0.569262,0.128838
0.376855,0.757502
0.310050,0.561772
0.723357,0.937436
0.024076,0.129075
0.063988,0.626852
0.258897,0.896364
0.818987,0.124268
0.043367,0.918324
0.940906,0.061930
0.221410,0.102583
0.408308,0.379632
0.426768,0.887051
0.652883,0.127249
0.419294,0.020679
0.189042,0.116983
0.518669,0.372936
0.286281,0.408522
0.759900,0.684470
0.385170,0.857937
0.292649,0.621563
0.889504,0.507203
0.126801,0.140433
0.848458,0.847504
0.602384,0.459037
0.013022,0.136213
0.647752,0.892382
0.563548,0.967060
0.458926,0.112184
0.369786,0.151785
0.306292,0.692464
0.837706,0.863059
0.090883,0.421074
0.375872,0.928279
0.416031,0.322111
0.985436,0.731645
0.398074,0.783734
0.162843,0.374740
0.598730,0.628934
0.999101,0.464638
0.804863,0.943784
0.737425,0.168953
0.205096,0.519777
0.134642,0.883309
0.678948,0.386797
0.257308,0.050921
0.058763,0.992663
0.601982,0.584959
0.173248,0.236332
0.782460,0.631251
0.814788,0.627655
0.312881,0.847105
0.666242,0.796805
0.251673,0.617188
0.417632,0.155758
0.266502,0.871552
0.311305,0.900783
0.199793,0.135834
0.995515,0.543764
0.407397,0.236757
0.805224,0.366599
0.995290,0.625752
0.815299,0.877277
0.356136,0.542246
0.743673,0.548939
0.893940,0.219465
0.042372,0.285472
0.337044,0.530692
0.190800,0.329865
0.452368,0.311926
0.370850,0.941513
0.751108,0.162409
0.330567,0.143567
0.064323,0.404764
0.837019,0.829310
0.327603,0.804002
0.793382,0.379760
0.293120,0.549249
0.428799,0.897427
0.873667,0.660626
0.910184,0.470097
0.103140,0.953496
0.515415,0.957927
0.313252,0.280195
0.248323,0.537488
0.738260,0.885564
0.049566,0.195975
0.243544,0.369503
0.269988,0.541982
0.874414,0.257176
0.964219,0.751842
0.594625,0.392579
0.260923,0.805139
0.278412,0.866799
0.753229,0.119805
0.679046,0.113096
0.199803,0.066137
0.857873,0.264399
0.990299,0.238575
0.037882,0.318529
0.452988,0.816187
0.606469,0.673061
0.999432,0.051561
0.462443,0.095253
0.309827,0.208902
0.628601,0.221817
0.246370,0.938002
0.706514,0.737216
0.552153,0.168707
0.462086,0.129903
0.309980,0.281430
0.756019,0.093384
0.903342,0.519261
0.517365,0.516989
0.911339,0.366762
0.333587,0.606068
0.772370,0.120474
0.277252,0.105952
0.091779,0.932007
0.485937,0.140619
0.584142,0.988965
0.850613,0.228885
0.629974,0.252960
0.183148,0.866327
0.038547,0.935786
0.199401,0.581143
0.594756,0.915493
0.174414,0.004973
0.796249,0.113982
0.200560,0.481097
0.675228,0.424845
0.673243,0.761413
0.801072,0.163864
0.058149,0.683759
0.406917,0.416349
0.407201,0.570538
0.687604,0.368143
0.994495,0.747165
0.784387,0.444821
0.109435,0.629817
0.181723,0.432056
0.061233,0.132970
0.003983,0.825941
0.663315,0.030231
0.306593,0.262828
0.095156,0.890495
0.112593,0.519298
0.131273,0.269714
0.428449,0.247692
0.345899,0.385242
0.869559,0.822981
0.833574,0.549875
0.588554,0.794808
0.014474,0.810740
0.044481,0.463999
0.717123,0.690369
0.981801,0.070995
0.433270,0.521368
0.245945,0.046461
0.216073,0.760256
0.044216,0.143850
0.655601,0.622088
0.723472,0.956382
0.548900,0.310598
0.690035,0.368493
0.303794,0.546419
0.797378,0.414912
0.608389,0.342117
0.731324,0.075198
0.700570,0.058977
0.375560,0.923271
0.438020,0.100135
0.699181,0.722540
0.163027,0.616427
0.492873,0.812027
0.745311,0.572167
0.765498,0.787344
0.166027,0.976854
0.328171,0.410412
0.180379,0.335709
0.318550,0.137988
0.112242,0.640230
0.145031,0.392309
0.755468,0.189032
0.708029,0.841141
0.297194,0.812633
0.490088,0.793878
0.768511,0.855870
0.065733,0.519978
0.377700,0.832661
0.420484,0.554178
0.238302,0.828377
0.736755,0.277347
0.889315,0.857469
0.994882,0.879341
0.993490,0.711456
0.188934,0.900234
0.628592,0.860586
0.920852,0.934630
0.547040,0.197563
0.207725,0.708364
0.778467,0.390301
0.197287,0.343511
0.913364,0.290533
0.839727,0.847794
0.719248,0.827320
0.547239,0.801280
0.089197,0.557016
0.761150,0.071382
0.391267,0.754790
0.659930,0.942950
0.885686,0.773849
0.180780,0.887717
0.440240,0.676864
0.419536,0.330321
0.076696,0.689230
0.458914,0.566224
0.806279,0.755180
0.387302,0.111968
0.017715,0.156567
0.075220,0.721637
0.730299,0.361356
0.221257,0.904101
0.534847,0.627220
0.310386,0.388181
0.042756,0.066325
0.475445,0.373109
0.297388,0.208766
0.637176,0.433883
0.415662,0.983091
0.679886,0.053952
0.887571,0.354830
0.317186,0.276027
0.666018,0.161054
0.347429,0.300443
0.201148,0.541989
0.446423,0.713011
0.130493,0.614790
0.842555,0.804341
0.843759,0.353045
0.775371,0.015693
0.797323,0.735235
0.045300,0.285520
0.200083,0.554266
0.701910,0.218336
0.470319,0.608052
0.332005,0.412644
0.745883,0.198336
0.268232,0.720308
0.786353,0.090527
0.067962,0.465562
0.188279,0.567047
0.627602,0.756341
0.357189,0.937542
0.161887,0.737873
0.102082,0.545514
0.720529,0.426791
0.992675,0.754813
0.965905,0.738345
0.277396,0.811272
0.592811,0.956684
0.092034,0.228533
0.912638,0.981649
0.121808,0.492058
0.635562,0.920816
0.301329,0.568363
0.320257,0.976690
0.388769,0.858808
